ncName,ncType,Score
PPP5D1,lncRNA,-1.0
AC018766.6,lncRNA,-1.0
TSEN34,lncRNA,-1.0
RDH13,lncRNA,-1.0
XPO1,lncRNA,-1.0
NONHSAG029275,lncRNA,-1.0
AC009299.3,lncRNA,-1.0
ATP5G3,lncRNA,-1.0
AC009948.5,lncRNA,-1.0
NUP35,lncRNA,-1.0
TGIF2,lncRNA,-1.0
SLC37A1,lncRNA,-1.0
MCM3AP-AS1,lncRNA,-1.0
RNF185,lncRNA,-1.0
SRGAP3,lncRNA,-1.0
NONHSAG034561,lncRNA,-1.0
CLASP2,lncRNA,-1.0
SACM1L,lncRNA,-1.0
RP11-553L6.5,lncRNA,-1.0
TOPBP1,lncRNA,-1.0
AP2M1,lncRNA,-1.0
TRA2B,lncRNA,-1.0
NONHSAG036979,lncRNA,-1.0
ATP13A3,lncRNA,-1.0
NONHSAG037369,lncRNA,-1.0
FAM13A-AS1,lncRNA,-1.0
RP11-728C8.1,lncRNA,-1.0
RP11-184M15.2,lncRNA,-1.0
ELMOD2,lncRNA,-1.0
GAB1,lncRNA,-1.0
42069,lncRNA,-1.0
POC5,lncRNA,-1.0
SCAMP1,lncRNA,-1.0
RHOBTB3,lncRNA,-1.0
CTC-228N24.3,lncRNA,-1.0
UQCRQ,lncRNA,-1.0
NPM1,lncRNA,-1.0
PHYKPL,lncRNA,-1.0
CTC-338M12.7,lncRNA,-1.0
CTC-338M12.9,lncRNA,-1.0
NONHSAG043230,lncRNA,-1.0
DDX39B,lncRNA,-1.0
HLA-DPA1,lncRNA,-1.0
MMS22L,lncRNA,-1.0
CYP51P3,lncRNA,-1.0
CCZ1,lncRNA,-1.0
AC006465.3,lncRNA,-1.0
TRA2A,lncRNA,-1.0
DMTF1,lncRNA,-1.0
STAG3L5P,lncRNA,-1.0
SND1,lncRNA,-1.0
C7orf55,lncRNA,-1.0
NONHSAG049016,lncRNA,-1.0
NONHSAG049193,lncRNA,-1.0
NONHSAG049720,lncRNA,-1.0
RP11-87E22.1,lncRNA,-1.0
TM2D2,lncRNA,-1.0
ZFAND1,lncRNA,-1.0
RMDN1,lncRNA,-1.0
RNF19A,lncRNA,-1.0
EIF3E,lncRNA,-1.0
GRINA,lncRNA,-1.0
CTSV,lncRNA,-1.0
NONHSAG053219,lncRNA,-1.0
PRRC2B,lncRNA,-1.0
MT-RNR2,lncRNA,-1.0
MSL3,lncRNA,-1.0
NKAPP1,lncRNA,-1.0
NONHSAG000075,lncRNA,-1.0
RP1-228H13.5,lncRNA,-1.0
ECHDC2,lncRNA,-1.0
DNAJB4,lncRNA,-1.0
NONHSAG002087,lncRNA,-1.0
RP11-552M11.4,lncRNA,-1.0
NONHSAG002474,lncRNA,-1.0
CSDE1,lncRNA,-1.0
PTGFRN,lncRNA,-1.0
CLK2,lncRNA,-1.0
UCK2,lncRNA,-1.0
AL021068.1,lncRNA,-1.0
NONHSAG003607,lncRNA,-1.0
C1orf21,lncRNA,-1.0
SNRPE,lncRNA,-1.0
NONHSAG004897,lncRNA,-1.0
NONHSAG005343,lncRNA,-1.0
TATDN1P1,lncRNA,-1.0
LINC00263,lncRNA,-1.0
NONHSAG006908,lncRNA,-1.0
NONHSAG006912,lncRNA,-1.0
LOC399815,lncRNA,-1.0
NONHSAG007086,lncRNA,-1.0
RP11-359E10.1,lncRNA,-1.0
NONHSAG007992,lncRNA,-1.0
NONHSAG008571,lncRNA,-1.0
CREBZF,lncRNA,-1.0
TAF1D,lncRNA,-1.0
RAD51AP1,lncRNA,-1.0
RP11-421F16.3,lncRNA,-1.0
ARID2,lncRNA,-1.0
COPZ1,lncRNA,-1.0
MDM2,lncRNA,-1.0
NONHSAG011836,lncRNA,-1.0
MRPL42,lncRNA,-1.0
NUP37,lncRNA,-1.0
PPP1CC,lncRNA,-1.0
ZNF664,lncRNA,-1.0
NONHSAG012953,lncRNA,-1.0
NONHSAG013062,lncRNA,-1.0
EXOSC8,lncRNA,-1.0
RBM26-AS1,lncRNA,-1.0
NONHSAG014490,lncRNA,-1.0
PABPN1,lncRNA,-1.0
GMPR2,lncRNA,-1.0
ARHGAP5,lncRNA,-1.0
RP11-320M16.1,lncRNA,-1.0
C14orf37,lncRNA,-1.0
PSMA3,lncRNA,-1.0
CCNK,lncRNA,-1.0
NONHSAG016903,lncRNA,-1.0
NONHSAG017075,lncRNA,-1.0
NONHSAG017197,lncRNA,-1.0
NONHSAG017675,lncRNA,-1.0
MGRN1,lncRNA,-1.0
AC040173.1,lncRNA,-1.0
RP11-141O15.1,lncRNA,-1.0
TNRC6A,lncRNA,-1.0
RP11-44F14.2,lncRNA,-1.0
NONHSAG019789,lncRNA,-1.0
ALDH3A2,lncRNA,-1.0
NONHSAG021262,lncRNA,-1.0
NONHSAG021486,lncRNA,-1.0
SYNRG,lncRNA,-1.0
RP11-323N12.5,lncRNA,-1.0
LINC00668,lncRNA,-1.0
RNMT,lncRNA,-1.0
AC010620.1,lncRNA,-1.0
VN1R85P,lncRNA,-1.0
CTD-2017D11.1,lncRNA,-1.0
BCAT2,lncRNA,-1.0
CCDC142,lncRNA,-1.0
SUCLG1,lncRNA,-1.0
NONHSAG029691,lncRNA,-1.0
NONHSAG029773,lncRNA,-1.0
UBR3,lncRNA,-1.0
ATF2,lncRNA,-1.0
NONHSAG030035,lncRNA,-1.0
MOB4,lncRNA,-1.0
NONHSAG030213,lncRNA,-1.0
GIGYF2,lncRNA,-1.0
NONHSAG030856,lncRNA,-1.0
RP4-697P8.3,lncRNA,-1.0
RP5-1125A11.1,lncRNA,-1.0
LINC00657,lncRNA,-1.0
UBE2V1,lncRNA,-1.0
USP16,lncRNA,-1.0
WBP2NL,lncRNA,-1.0
RP11-216F19.2,lncRNA,-1.0
NONHSAG035205,lncRNA,-1.0
ARF4,lncRNA,-1.0
TFG,lncRNA,-1.0
ATG3,lncRNA,-1.0
NONHSAG035866,lncRNA,-1.0
LOC100129550,lncRNA,-1.0
FXR1,lncRNA,-1.0
NONHSAG037102,lncRNA,-1.0
FAM200B,lncRNA,-1.0
AC006160.8,lncRNA,-1.0
NONHSAG037675,lncRNA,-1.0
RP11-646I6.5,lncRNA,-1.0
RCHY1,lncRNA,-1.0
RP11-115D19.1,lncRNA,-1.0
SH3D19,lncRNA,-1.0
NONHSAG039320,lncRNA,-1.0
NONHSAG039624,lncRNA,-1.0
SEPP1,lncRNA,-1.0
NLN,lncRNA,-1.0
TMEM167A,lncRNA,-1.0
STARD4,lncRNA,-1.0
KIF3A,lncRNA,-1.0
NONHSAG041645,lncRNA,-1.0
HDAC3,lncRNA,-1.0
NDFIP1,lncRNA,-1.0
AC131025.8,lncRNA,-1.0
CCNG1,lncRNA,-1.0
NONHSAG043792,lncRNA,-1.0
PGM3,lncRNA,-1.0
NONHSAG047246,lncRNA,-1.0
NONHSAG047376,lncRNA,-1.0
NONHSAG047455,lncRNA,-1.0
WBSCR22,lncRNA,-1.0
NONHSAG048264,lncRNA,-1.0
RP11-325F22.3,lncRNA,-1.0
NONHSAG048759,lncRNA,-1.0
NONHSAG050102,lncRNA,-1.0
FNTA,lncRNA,-1.0
RP11-44D19.1,lncRNA,-1.0
SGK3,lncRNA,-1.0
NONHSAG050570,lncRNA,-1.0
RP11-79H23.3,lncRNA,-1.0
RP11-10N23.4,lncRNA,-1.0
RPL30,lncRNA,-1.0
ZNF706,lncRNA,-1.0
EMC2,lncRNA,-1.0
PTPLAD2,lncRNA,-1.0
NONHSAG052830,lncRNA,-1.0
NPDC1,lncRNA,-1.0
NONHSAG053858,lncRNA,-1.0
NONHSAG053897,lncRNA,-1.0
RBBP7,lncRNA,-1.0
CASK-AS1,lncRNA,-1.0
MSN,lncRNA,-1.0
NONHSAG000032,lncRNA,-1.0
SNHG12,lncRNA,-1.0
MCOLN2,lncRNA,-1.0
S100A10,lncRNA,-1.0
NONHSAG003221,lncRNA,-1.0
CFH,lncRNA,-1.0
NONHSAG003936,lncRNA,-1.0
C1orf132,lncRNA,-1.0
RP11-224O19.2,lncRNA,-1.0
PCGF5,lncRNA,-1.0
AL139819.1,lncRNA,-1.0
XPNPEP1,lncRNA,-1.0
IKZF5,lncRNA,-1.0
KCNQ1OT1,lncRNA,-1.0
ZDHHC13,lncRNA,-1.0
NAV2-AS1,lncRNA,-1.0
NONHSAG008298,lncRNA,-1.0
RP11-805J14.5,lncRNA,-1.0
CCDC90B,lncRNA,-1.0
PICALM,lncRNA,-1.0
CASP4,lncRNA,-1.0
GNB3,lncRNA,-1.0
DUSP16,lncRNA,-1.0
ZCRB1,lncRNA,-1.0
ESYT1,lncRNA,-1.0
RNF10,lncRNA,-1.0
MICU2,lncRNA,-1.0
N4BP2L1,lncRNA,-1.0
NONHSAG014281,lncRNA,-1.0
NONHSAG015152,lncRNA,-1.0
MAX,lncRNA,-1.0
RBM25,lncRNA,-1.0
LINC00521,lncRNA,-1.0
THBS1,lncRNA,-1.0
NPTN,lncRNA,-1.0
E4F1,lncRNA,-1.0
SRRM2,lncRNA,-1.0
ZNF205-AS1,lncRNA,-1.0
RPS15A,lncRNA,-1.0
AC009133.12,lncRNA,-1.0
RBL2,lncRNA,-1.0
NUP88,lncRNA,-1.0
GPS2,lncRNA,-1.0
AKAP10,lncRNA,-1.0
MAP3K14-AS1,lncRNA,-1.0
NONHSAG022594,lncRNA,-1.0
SNHG16,lncRNA,-1.0
NONHSAG023081,lncRNA,-1.0
NONHSAG023091,lncRNA,-1.0
ZNF529,lncRNA,-1.0
ZNF571-AS1,lncRNA,-1.0
NONHSAG025813,lncRNA,-1.0
ZNF525,lncRNA,-1.0
NONHSAG027511,lncRNA,-1.0
NONHSAG029335,lncRNA,-1.0
NONHSAG029769,lncRNA,-1.0
HAT1,lncRNA,-1.0
METAP1D,lncRNA,-1.0
SP3,lncRNA,-1.0
PRKRA,lncRNA,-1.0
WDR12,lncRNA,-1.0
MMP24-AS1,lncRNA,-1.0
NONHSAG031712,lncRNA,-1.0
IFNAR2,lncRNA,-1.0
AP001053.11,lncRNA,-1.0
HPS4,lncRNA,-1.0
NONHSAG033938,lncRNA,-1.0
YWHAQP6,lncRNA,-1.0
NONHSAG036533,lncRNA,-1.0
NONHSAG036740,lncRNA,-1.0
RP11-9G1.3,lncRNA,-1.0
C4orf46,lncRNA,-1.0
BTF3,lncRNA,-1.0
NONHSAG041054,lncRNA,-1.0
CTC-428G20.3,lncRNA,-1.0
AC010226.4,lncRNA,-1.0
SNX2,lncRNA,-1.0
H2AFY,lncRNA,-1.0
MIR146A,lncRNA,-1.0
TMED9,lncRNA,-1.0
HMGA1,lncRNA,-1.0
RP3-418C23.2,lncRNA,-1.0
HNRNPA2B1,lncRNA,-1.0
NONHSAG047852,lncRNA,-1.0
MKLN1,lncRNA,-1.0
ZNF767,lncRNA,-1.0
NONHSAG049733,lncRNA,-1.0
NONHSAG049854,lncRNA,-1.0
NONHSAG050220,lncRNA,-1.0
STAU2,lncRNA,-1.0
TPD52,lncRNA,-1.0
ENY2,lncRNA,-1.0
NONHSAG052918,lncRNA,-1.0
NONHSAG053226,lncRNA,-1.0
MIR600HG,lncRNA,-1.0
LOC100129034,lncRNA,-1.0
NONHSAG053421,lncRNA,-1.0
NUP214,lncRNA,-1.0
NONHSAG053875,lncRNA,-1.0
RP5-1172N10.3,lncRNA,-1.0
DDX3X,lncRNA,-1.0
THOC2,lncRNA,-1.0
RP11-54O7.1,lncRNA,-1.0
RP11-54O7.3,lncRNA,-1.0
LOC148413,lncRNA,-1.0
RER1,lncRNA,-1.0
SLC9A1,lncRNA,-1.0
ZMYM6,lncRNA,-1.0
NONHSAG001041,lncRNA,-1.0
PABPC4,lncRNA,-1.0
ST3GAL3,lncRNA,-1.0
UQCRH,lncRNA,-1.0
NONHSAG001410,lncRNA,-1.0
ITGB3BP,lncRNA,-1.0
SRSF11,lncRNA,-1.0
RTCA,lncRNA,-1.0
S1PR1,lncRNA,-1.0
DRAM2,lncRNA,-1.0
RP11-458D21.2,lncRNA,-1.0
KRTCAP2,lncRNA,-1.0
MUC1,lncRNA,-1.0
ISG20L2,lncRNA,-1.0
NONHSAG003533,lncRNA,-1.0
RFWD2,lncRNA,-1.0
ARL8A,lncRNA,-1.0
RP11-343H5.4,lncRNA,-1.0
LYPLAL1,lncRNA,-1.0
NONHSAG005278,lncRNA,-1.0
NONHSAG005566,lncRNA,-1.0
EPC1,lncRNA,-1.0
MAPK8,lncRNA,-1.0
RP11-179B15.5,lncRNA,-1.0
NONHSAG005989,lncRNA,-1.0
ZMIZ1-AS1,lncRNA,-1.0
RPP30,lncRNA,-1.0
GBF1,lncRNA,-1.0
RBM20,lncRNA,-1.0
PDCD4,lncRNA,-1.0
CASC2,lncRNA,-1.0
SFXN4,lncRNA,-1.0
PRDX3,lncRNA,-1.0
PPP2R2D,lncRNA,-1.0
RIC8A,lncRNA,-1.0
NONHSAG007304,lncRNA,-1.0
RNH1,lncRNA,-1.0
AP006621.5,lncRNA,-1.0
RPLP2,lncRNA,-1.0
CD151,lncRNA,-1.0
NONHSAG007470,lncRNA,-1.0
CTD-2516F10.2,lncRNA,-1.0
ST5,lncRNA,-1.0
WEE1,lncRNA,-1.0
ZBED5-AS1,lncRNA,-1.0
NONHSAG007948,lncRNA,-1.0
PDHX,lncRNA,-1.0
RP11-644A8.1,lncRNA,-1.0
TMEM138,lncRNA,-1.0
AP000721.4,lncRNA,-1.0
ARL2,lncRNA,-1.0
AP003068.6,lncRNA,-1.0
GSTP1,lncRNA,-1.0
PPP6R3,lncRNA,-1.0
POLD3,lncRNA,-1.0
AP000462.1,lncRNA,-1.0
TMEM25,lncRNA,-1.0
NCAPD2,lncRNA,-1.0
NONHSAG010677,lncRNA,-1.0
FAR2,lncRNA,-1.0
SLC38A2,lncRNA,-1.0
RP5-1057I20.2,lncRNA,-1.0
RP11-386G11.10,lncRNA,-1.0
HOXC-AS1,lncRNA,-1.0
TMEM198B,lncRNA,-1.0
MYL6B,lncRNA,-1.0
NONHSAG011409,lncRNA,-1.0
MON2,lncRNA,-1.0
CAND1,lncRNA,-1.0
SLC35E3,lncRNA,-1.0
NAP1L1,lncRNA,-1.0
RP11-864J10.4,lncRNA,-1.0
TCTN1,lncRNA,-1.0
SCARB1,lncRNA,-1.0
NONHSAG012703,lncRNA,-1.0
RP11-76C10.5,lncRNA,-1.0
NONHSAG013514,lncRNA,-1.0
SUGT1,lncRNA,-1.0
TEX30,lncRNA,-1.0
CARS2,lncRNA,-1.0
PAX9,lncRNA,-1.0
RP11-649E7.5,lncRNA,-1.0
NEMF,lncRNA,-1.0
NONHSAG015231,lncRNA,-1.0
MEG3,lncRNA,-1.0
IPW,lncRNA,-1.0
ARHGAP11A,lncRNA,-1.0
RAD51,lncRNA,-1.0
RP11-540O11.1,lncRNA,-1.0
CTDSPL2,lncRNA,-1.0
MAPK6,lncRNA,-1.0
PIGB,lncRNA,-1.0
PARP16,lncRNA,-1.0
RP11-106M3.2,lncRNA,-1.0
ARIH1,lncRNA,-1.0
RCN2,lncRNA,-1.0
ZFAND6,lncRNA,-1.0
AP3S2,lncRNA,-1.0
NONHSAG018100,lncRNA,-1.0
HN1L,lncRNA,-1.0
EME2,lncRNA,-1.0
TFAP4,lncRNA,-1.0
IL21R,lncRNA,-1.0
CTD-2574D22.4,lncRNA,-1.0
PPP4C,lncRNA,-1.0
CMTM4,lncRNA,-1.0
NONHSAG020639,lncRNA,-1.0
AC093484.4,lncRNA,-1.0
DRG2,lncRNA,-1.0
AP2B1,lncRNA,-1.0
MYO19,lncRNA,-1.0
RP11-690G19.3,lncRNA,-1.0
CASC3,lncRNA,-1.0
RP11-400F19.18,lncRNA,-1.0
NONHSAG021923,lncRNA,-1.0
NONHSAG021996,lncRNA,-1.0
MIR10A,lncRNA,-1.0
NONHSAG022204,lncRNA,-1.0
FTSJ3,lncRNA,-1.0
RPL38,lncRNA,-1.0
SRSF2,lncRNA,-1.0
ARL16,lncRNA,-1.0
NONHSAG023020,lncRNA,-1.0
NONHSAG023026,lncRNA,-1.0
RFNG,lncRNA,-1.0
NARF,lncRNA,-1.0
SEH1L,lncRNA,-1.0
RNF125,lncRNA,-1.0
MBD1,lncRNA,-1.0
BSG,lncRNA,-1.0
RNF126,lncRNA,-1.0
TMEM259,lncRNA,-1.0
SCAMP4,lncRNA,-1.0
CALR,lncRNA,-1.0
ZNF91,lncRNA,-1.0
ZNF92P3,lncRNA,-1.0
SERTAD3,lncRNA,-1.0
EGLN2,lncRNA,-1.0
CTC-512J12.4,lncRNA,-1.0
NONHSAG026032,lncRNA,-1.0
PTOV1,lncRNA,-1.0
AC018766.4,lncRNA,-1.0
C19orf48,lncRNA,-1.0
NONHSAG026659,lncRNA,-1.0
AC016629.8,lncRNA,-1.0
IAH1,lncRNA,-1.0
LPIN1,lncRNA,-1.0
MPV17,lncRNA,-1.0
BIRC6,lncRNA,-1.0
AC007390.5,lncRNA,-1.0
EML4,lncRNA,-1.0
RP11-342K6.1,lncRNA,-1.0
AC064872.1,lncRNA,-1.0
AC012307.3,lncRNA,-1.0
TTL,lncRNA,-1.0
TEX41,lncRNA,-1.0
LY75,lncRNA,-1.0
AC009299.2,lncRNA,-1.0
CERS6-AS1,lncRNA,-1.0
HOXD3,lncRNA,-1.0
HSPE1,lncRNA,-1.0
TYW5,lncRNA,-1.0
NONHSAG030646,lncRNA,-1.0
NONHSAG030690,lncRNA,-1.0
SP100,lncRNA,-1.0
D2HGDH,lncRNA,-1.0
RP4-785G19.2,lncRNA,-1.0
NONHSAG032165,lncRNA,-1.0
ARFRP1,lncRNA,-1.0
LIME1,lncRNA,-1.0
NONHSAG032312,lncRNA,-1.0
RGS19,lncRNA,-1.0
AP000304.2,lncRNA,-1.0
RANBP1,lncRNA,-1.0
CHCHD10,lncRNA,-1.0
DERL3,lncRNA,-1.0
ADORA2A-AS1,lncRNA,-1.0
TOM1,lncRNA,-1.0
GTPBP1,lncRNA,-1.0
NDUFA6-AS1,lncRNA,-1.0
FAM118A,lncRNA,-1.0
NONHSAG034238,lncRNA,-1.0
PPP6R2,lncRNA,-1.0
LMF2,lncRNA,-1.0
ARL8B,lncRNA,-1.0
NONHSAG034359,lncRNA,-1.0
NONHSAG034512,lncRNA,-1.0
TBC1D5,lncRNA,-1.0
LINC00692,lncRNA,-1.0
CCR3,lncRNA,-1.0
RBM5,lncRNA,-1.0
NONHSAG035143,lncRNA,-1.0
DCP1A,lncRNA,-1.0
C3orf14,lncRNA,-1.0
NSUN3,lncRNA,-1.0
TRAT1,lncRNA,-1.0
ZBTB20,lncRNA,-1.0
TMCC1,lncRNA,-1.0
NONHSAG036097,lncRNA,-1.0
IL20RB-AS1,lncRNA,-1.0
ATP1B3,lncRNA,-1.0
TFDP2,lncRNA,-1.0
NONHSAG036605,lncRNA,-1.0
RP11-379K17.11,lncRNA,-1.0
NONHSAG036629,lncRNA,-1.0
NONHSAG036637,lncRNA,-1.0
TMEM41A,lncRNA,-1.0
NONHSAG037085,lncRNA,-1.0
LRCH3,lncRNA,-1.0
RP11-177C12.1,lncRNA,-1.0
MRPL1,lncRNA,-1.0
NONHSAG038417,lncRNA,-1.0
LARP1B,lncRNA,-1.0
ARFIP1,lncRNA,-1.0
GALNT7,lncRNA,-1.0
NONHSAG039509,lncRNA,-1.0
NONHSAG039631,lncRNA,-1.0
CTD-2228K2.7,lncRNA,-1.0
CLPTM1L,lncRNA,-1.0
LOC728613,lncRNA,-1.0
NONHSAG040057,lncRNA,-1.0
SUB1,lncRNA,-1.0
CTD-2031P19.5,lncRNA,-1.0
ENC1,lncRNA,-1.0
NONHSAG040945,lncRNA,-1.0
FAM174A,lncRNA,-1.0
MAN2A1,lncRNA,-1.0
DCP2,lncRNA,-1.0
HSD17B4,lncRNA,-1.0
PANK3,lncRNA,-1.0
SFXN1,lncRNA,-1.0
RP5-1077H22.1,lncRNA,-1.0
NONHSAG043011,lncRNA,-1.0
NONHSAG043283,lncRNA,-1.0
HLA-L,lncRNA,-1.0
NONHSAG043429,lncRNA,-1.0
PRRC2A,lncRNA,-1.0
NONHSAG043577,lncRNA,-1.0
VEGFA,lncRNA,-1.0
FAM135A,lncRNA,-1.0
NONHSAG044655,lncRNA,-1.0
HDAC2,lncRNA,-1.0
NONHSAG044791,lncRNA,-1.0
TBPL1,lncRNA,-1.0
ACAT2,lncRNA,-1.0
NONHSAG045393,lncRNA,-1.0
MAD1L1,lncRNA,-1.0
TTYH3,lncRNA,-1.0
RNF216P1,lncRNA,-1.0
WIPI2,lncRNA,-1.0
KDELR2,lncRNA,-1.0
ZDHHC4,lncRNA,-1.0
AC005154.5,lncRNA,-1.0
AC018633.4,lncRNA,-1.0
NONHSAG047392,lncRNA,-1.0
NONHSAG047505,lncRNA,-1.0
SEPT7P2,lncRNA,-1.0
GS1-179L18.1,lncRNA,-1.0
NONHSAG048419,lncRNA,-1.0
DLD,lncRNA,-1.0
RP11-128A6.2,lncRNA,-1.0
FASTK,lncRNA,-1.0
NONHSAG049637,lncRNA,-1.0
NONHSAG050075,lncRNA,-1.0
IKBKB,lncRNA,-1.0
ATP6V1H,lncRNA,-1.0
RAB2A,lncRNA,-1.0
MTFR1,lncRNA,-1.0
KIAA1429,lncRNA,-1.0
PVT1,lncRNA,-1.0
LY6K,lncRNA,-1.0
EEF1D,lncRNA,-1.0
GALT,lncRNA,-1.0
RP11-2B6.3,lncRNA,-1.0
NONHSAG053180,lncRNA,-1.0
PSMD5-AS1,lncRNA,-1.0
SLC2A8,lncRNA,-1.0
CERCAM,lncRNA,-1.0
DPH7,lncRNA,-1.0
SAT1,lncRNA,-1.0
RP6-99M1.2,lncRNA,-1.0
NONHSAG054399,lncRNA,-1.0
PPP1R11P2,lncRNA,-1.0
RP4-769N13.6,lncRNA,-1.0
CUL4B,lncRNA,-1.0
NONHSAG055388,lncRNA,-1.0
LDOC1,lncRNA,-1.0
RPL10,lncRNA,-1.0
EIF1AY,lncRNA,-1.0
NONHSAG000092,lncRNA,-1.0
KDM1A,lncRNA,-1.0
NONHSAG001663,lncRNA,-1.0
LOC100131564,lncRNA,-1.0
MGST3,lncRNA,-1.0
LARP4B,lncRNA,-1.0
FAM208B,lncRNA,-1.0
TM9SF3,lncRNA,-1.0
EIF4A2P3,lncRNA,-1.0
RN7SL23P,lncRNA,-1.0
ALG8,lncRNA,-1.0
SLC37A4,lncRNA,-1.0
PHB2,lncRNA,-1.0
NONHSAG011053,lncRNA,-1.0
RP11-631N16.2,lncRNA,-1.0
TTLL5,lncRNA,-1.0
PACS2,lncRNA,-1.0
SPSB3,lncRNA,-1.0
RP11-344E13.3,lncRNA,-1.0
SUZ12P,lncRNA,-1.0
RP11-156E6.1,lncRNA,-1.0
NMT1,lncRNA,-1.0
RNFT1,lncRNA,-1.0
SNRNP70,lncRNA,-1.0
VRK3,lncRNA,-1.0
NONHSAG028360,lncRNA,-1.0
LSS,lncRNA,-1.0
MFNG,lncRNA,-1.0
RBX1,lncRNA,-1.0
RP11-44F21.5,lncRNA,-1.0
NONHSAG038617,lncRNA,-1.0
EXOSC9,lncRNA,-1.0
MTND4P12,lncRNA,-1.0
SEC61G,lncRNA,-1.0
AC004967.7,lncRNA,-1.0
ERICH1,lncRNA,-1.0
LOC100132891,lncRNA,-1.0
RP11-152P17.2,lncRNA,-1.0
CPSF1,lncRNA,-1.0
GOLGA1,lncRNA,-1.0
NONHSAG053624,lncRNA,-1.0
NONHSAG000065,lncRNA,-1.0
NONHSAG000483,lncRNA,-1.0
PTP4A2,lncRNA,-1.0
NONHSAG000932,lncRNA,-1.0
YARS,lncRNA,-1.0
RPS8,lncRNA,-1.0
GPBP1L1,lncRNA,-1.0
NONHSAG002863,lncRNA,-1.0
HDGF,lncRNA,-1.0
ANKRD36BP1,lncRNA,-1.0
CENPL,lncRNA,-1.0
NONHSAG003589,lncRNA,-1.0
EIF2D,lncRNA,-1.0
BROX,lncRNA,-1.0
RBM34,lncRNA,-1.0
WAC,lncRNA,-1.0
NONHSAG006086,lncRNA,-1.0
OAT,lncRNA,-1.0
RP11-383C5.4,lncRNA,-1.0
UROS,lncRNA,-1.0
MRPL17,lncRNA,-1.0
ZBED5,lncRNA,-1.0
RP11-215H22.1,lncRNA,-1.0
YPEL4,lncRNA,-1.0
TMA16P1,lncRNA,-1.0
HNRNPUL2,lncRNA,-1.0
SYVN1,lncRNA,-1.0
LTBP3,lncRNA,-1.0
NONHSAG009101,lncRNA,-1.0
CWC15,lncRNA,-1.0
DIXDC1,lncRNA,-1.0
NONHSAG009780,lncRNA,-1.0
LTBR,lncRNA,-1.0
NONHSAG010574,lncRNA,-1.0
RP11-161H23.5,lncRNA,-1.0
NDUFA4L2,lncRNA,-1.0
RP11-335O4.3,lncRNA,-1.0
NONHSAG011659,lncRNA,-1.0
MKRN9P,lncRNA,-1.0
ARL1,lncRNA,-1.0
TCHP,lncRNA,-1.0
NONHSAG012456,lncRNA,-1.0
P2RX4,lncRNA,-1.0
RSRC2,lncRNA,-1.0
NONHSAG012727,lncRNA,-1.0
RP11-572C21.1,lncRNA,-1.0
MDP1,lncRNA,-1.0
RP11-665C16.8,lncRNA,-1.0
SMEK1,lncRNA,-1.0
SLC25A29,lncRNA,-1.0
EIF5,lncRNA,-1.0
KLC1,lncRNA,-1.0
RP11-69H14.6,lncRNA,-1.0
RP11-2F9.4,lncRNA,-1.0
NONHSAG016927,lncRNA,-1.0
LOXL1-AS1,lncRNA,-1.0
NEIL1,lncRNA,-1.0
LA16c-358B7.3,lncRNA,-1.0
KIAA0430,lncRNA,-1.0
POLR3E,lncRNA,-1.0
RP11-347C12.10,lncRNA,-1.0
CTC-277H1.7,lncRNA,-1.0
RP11-96D1.11,lncRNA,-1.0
RP11-140H17.1,lncRNA,-1.0
RP11-296I10.3,lncRNA,-1.0
ZDHHC7,lncRNA,-1.0
RP5-1142A6.8,lncRNA,-1.0
PRPF8,lncRNA,-1.0
EIF4A1,lncRNA,-1.0
RP11-135L13.4,lncRNA,-1.0
TAF15,lncRNA,-1.0
NONHSAG021667,lncRNA,-1.0
NONHSAG021912,lncRNA,-1.0
SPOP,lncRNA,-1.0
LUC7L3,lncRNA,-1.0
RP11-159D12.2,lncRNA,-1.0
RP11-159D12.9,lncRNA,-1.0
CTD-2047H16.4,lncRNA,-1.0
RP11-149I9.2,lncRNA,-1.0
AATK-AS1,lncRNA,-1.0
B3GNTL1,lncRNA,-1.0
FAM210A,lncRNA,-1.0
ATP5A1,lncRNA,-1.0
NONHSAG024458,lncRNA,-1.0
AC005523.2,lncRNA,-1.0
C19orf43,lncRNA,-1.0
LINC00665,lncRNA,-1.0
RP11-15A1.7,lncRNA,-1.0
CTB-12A17.3,lncRNA,-1.0
ERVK3-1,lncRNA,-1.0
NONHSAG026751,lncRNA,-1.0
SH3YL1,lncRNA,-1.0
EPT1,lncRNA,-1.0
NONHSAG027664,lncRNA,-1.0
IMMT,lncRNA,-1.0
AC015971.2,lncRNA,-1.0
GORASP2,lncRNA,-1.0
SLC25A12,lncRNA,-1.0
AC096772.6,lncRNA,-1.0
KANSL1L,lncRNA,-1.0
CUL3,lncRNA,-1.0
AL109761.5,lncRNA,-1.0
NONHSAG033261,lncRNA,-1.0
NONHSAG034303,lncRNA,-1.0
RP11-538P18.2,lncRNA,-1.0
NONHSAG036587,lncRNA,-1.0
NONHSAG037086,lncRNA,-1.0
RPL35A,lncRNA,-1.0
GUF1,lncRNA,-1.0
RP11-10L12.4,lncRNA,-1.0
SCLT1,lncRNA,-1.0
NONHSAG039347,lncRNA,-1.0
RANP6,lncRNA,-1.0
CDKN2AIP,lncRNA,-1.0
RP11-46C20.1,lncRNA,-1.0
LIFR,lncRNA,-1.0
LOC100506548,lncRNA,-1.0
